ID,locx,locy
GG10,81,180
GG11,234,162
GG11,234,161
GG11,234,160
GG11,234,159
GG11,234,158
GG11,234,157
GG11,234,156
GG11,235,155
GG11,235,154
GG11,234,153
GG11,235,153
GG11,234,152
GG11,234,151
GG11,233,150
GG11,232,149
GG11,231,148
GG11,230,147
GG11,230,148
GG11,229,147
GG11,228,147
GG11,228,146
GG11,229,146
GG11,228,145
GG11,228,144
GG11,227,143
GG11,226,142
GG11,227,142
GG11,226,141
GG11,226,140
GG11,226,139
GG11,226,138
GG11,226,137
GG11,225,136
GG11,226,136
GG11,225,135
GG11,225,134
GG11,224,133
GG11,225,133
GG11,224,132
GG11,223,132
GG11,222,132
GG11,221,132
GG11,220,132
GG11,219,133
GG11,219,132
GG11,218,133
GG11,217,133
GG11,216,133
GG11,215,132
GG11,214,132
GG11,213,132
GG11,212,132
GG11,211,132
GG11,210,132
GG11,210,133
GG11,209,132
GG11,208,132
GG11,207,132
GG11,206,132
GG11,205,132
GG11,204,132
GG11,203,132
GG11,202,132
GG11,201,132
GG11,200,132
GG11,199,132
GG11,198,131
GG11,198,130
GG11,198,129
GG11,198,128
GG11,199,128
GG11,199,127
GG11,199,126
GG11,199,125
GG11,199,124
GG11,200,123
GG11,199,123
GG11,200,122
GG11,201,121
GG11,200,120
GG11,201,119
GG11,201,118
GG11,201,117
GG11,201,116
GG11,201,115
GG11,201,114
GG11,200,113
GG11,201,113
GG11,201,112
GG11,200,112
GG11,199,113
GG11,198,114
GG11,197,115
GG11,197,114
GG11,198,113
GG12,192,148
GG12,192,147
GG12,192,146
GG12,193,145
GG12,194,144
GG12,193,144
GG12,194,143
GG12,194,142
GG12,195,142
GG12,195,141
GG12,196,140
GG12,196,139
GG12,196,138
GG12,196,137
GG12,196,136
GG12,197,135
GG12,196,135
GG12,197,134
GG12,197,133
GG12,198,133
GG12,199,132
GG12,200,132
GG12,201,132
GG12,202,132
GG12,203,132
GG12,204,132
GG12,205,132
GG12,206,132
GG12,207,132
GG12,208,132
GG12,209,132
GG12,210,133
GG12,210,132
GG12,211,133
GG12,212,132
GG12,213,132
GG12,214,132
GG12,215,132
GG12,216,132
GG12,217,133
GG12,216,133
GG13,77,149
GG13,78,149
GG13,79,148
GG13,80,148
GG13,81,148
GG13,82,148
GG13,83,148
GG13,84,148
GG13,85,148
GG13,86,148
GG13,87,148
GG13,88,148
GG13,89,148
GG13,90,148
GG13,91,148
GG13,92,148
GG13,93,148
GG13,94,148
GG13,95,148
GG13,96,148
GG13,97,148
GG13,98,148
GG13,99,148
GG13,100,148
GG13,101,148
GG13,102,149
GG13,102,148
GG13,103,149
GG13,104,149
GG13,105,149
GG13,106,149
GG13,107,149
GG13,108,150
GG13,107,150
GG14,59,117
GG14,58,118
GG14,58,119
GG14,57,120
GG14,57,119
GG14,56,120
GG14,56,121
GG14,56,122
GG14,55,122
GG14,55,123
GG14,55,124
GG14,55,125
GG14,55,126
GG14,54,126
GG14,54,127
GG14,55,127
GG14,56,127
GG14,56,128
GG14,57,128
GG14,57,129
GG14,58,130
GG14,58,131
GG14,59,132
GG14,60,133
GG14,59,133
GG14,60,134
GG14,61,135
GG14,61,136
GG14,62,135
GG14,63,134
GG14,62,134
GG14,63,133
GG14,64,132
GG14,64,133
GG14,65,132
GG14,66,131
GG14,65,131
GG14,66,130
GG14,67,129
GG14,66,129
GG14,67,128
GG14,68,128
GG14,68,127
GG14,68,126
GG14,69,125
GG14,70,125
GG14,69,126
GG15,54,126
GG15,55,127
GG15,55,126
GG15,56,127
GG15,57,128
GG15,56,128
GG15,57,129
GG15,58,130
GG15,59,131
GG15,58,131
GG15,59,132
GG15,60,133
GG15,60,134
GG15,61,135
GG15,60,135
GG15,61,136
GG15,60,137
GG15,59,138
GG15,58,139
GG15,57,140
GG15,57,141
GG15,58,142
GG15,57,142
GG15,58,143
GG15,59,144
GG15,58,144
GG15,59,145
GG15,60,145
GG15,60,146
GG15,61,146
GG15,61,147
GG15,60,148
GG15,60,149
GG15,59,150
GG15,60,150
GG15,59,151
GG15,58,152
GG15,58,153
GG15,58,154
GG15,57,155
GG15,57,154
GG15,56,155
GG15,56,156
GG15,56,157
GG15,55,158
GG15,55,159
GG15,54,160
GG15,53,160
GG15,54,159
GG16,217,85
GG16,216,85
GG16,215,85
GG16,215,86
GG16,216,87
GG16,216,86
GG16,217,87
GG16,218,88
GG16,218,89
GG16,219,90
GG16,218,90
GG16,219,91
GG16,219,92
GG16,218,93
GG16,217,94
GG16,217,95
GG16,218,94
GG16,219,93
GG16,220,92
GG16,221,92
GG16,222,92
GG16,221,91
GG16,220,91
GG16,221,90
GG16,221,89
GG16,222,88
GG16,222,89
GG16,223,88
GG16,223,87
GG16,223,86
GG16,224,86
GG16,224,85
GG16,224,84
GG16,225,84
GG16,226,83
GG16,227,82
GG16,226,82
GG16,225,83
GG17,226,207
GG17,225,207
GG17,224,207
GG17,223,208
GG17,223,207
GG17,222,208
GG17,221,208
GG17,220,208
GG17,219,208
GG17,218,208
GG17,217,207
GG17,217,208
GG17,216,207
GG17,215,207
GG17,214,207
GG17,213,207
GG17,212,207
GG17,211,206
GG17,210,206
GG17,209,206
GG17,208,206
GG17,207,206
GG17,206,206
GG17,205,206
GG17,204,206
GG17,203,206
GG17,202,206
GG17,201,206
GG17,200,206
GG17,199,206
GG17,198,206
GG17,197,206
GG17,196,206
GG17,195,206
GG17,194,206
GG17,193,206
GG17,192,206
GG17,191,206
GG17,191,207
GG17,190,207
GG17,190,208
GG17,189,209
GG17,188,209
GG17,189,208
GG18,112,186
GG18,113,185
GG18,112,185
GG18,111,185
GG18,110,185
GG18,110,184
GG18,109,184
GG18,108,184
GG18,107,184
GG18,106,184
GG18,105,184
GG18,105,183
GG18,104,183
GG18,103,183
GG18,102,183
GG18,101,182
GG18,101,181
GG18,102,182
GG18,101,183
GG18,100,182
GG18,99,182
GG18,99,181
GG18,98,180
GG18,97,180
GG18,98,181
GG18,98,182
GG18,97,182
GG18,96,182
GG18,95,182
GG18,96,181
GG18,95,180
GG18,96,180
GG18,95,179
GG18,94,178
GG18,94,179
GG18,93,178
GG18,93,177
GG18,92,176
GG18,91,176
GG18,92,177
GG19,40,199
GG19,40,200
GG19,41,199
GG19,41,198
GG19,41,197
GG19,42,197
GG19,42,196
GG19,42,195
GG19,42,194
GG19,42,193
GG19,43,192
GG19,43,191
GG19,43,190
GG19,43,189
GG19,43,188
GG19,43,187
GG19,44,187
GG19,44,186
GG19,45,187
GG19,45,188
GG19,46,187
GG19,47,187
GG19,48,187
GG19,49,187
GG19,50,188
GG19,49,188
GG19,50,189
GG19,50,190
GG19,49,190
GG19,49,191
GG19,48,192
GG19,49,192
GG19,48,193
GG19,48,194
GG19,49,194
GG19,48,195
GG19,49,196
GG19,49,195
GG20,219,104
GG20,218,103
GG20,219,103
GG20,220,104
GG20,220,105
GG20,220,106
GG20,220,107
GG20,220,108
GG20,220,109
GG20,221,110
GG20,221,109
GG20,220,110
GG20,220,111
GG20,220,112
GG20,220,113
GG20,221,114
GG20,221,115
GG20,221,116
GG20,221,117
GG20,221,118
GG20,222,118
GG20,222,119
GG20,223,120
GG20,222,120
GG20,223,121
GG20,224,122
GG20,224,123
GG20,224,124
GG20,223,125
GG20,223,126
GG20,223,127
GG20,223,128
GG20,223,129
GG20,224,130
GG20,225,131
GG20,224,132
GG20,224,133
GG20,225,134
GG20,225,133
GG21,137,106
GG21,138,107
GG21,138,108
GG21,139,108
GG21,140,109
GG21,139,109
GG21,140,110
GG21,139,111
GG21,140,111
GG21,141,111
GG21,142,110
GG21,143,110
GG21,144,111
GG21,144,110
GG21,145,111
GG21,146,111
GG21,147,111
GG21,148,111
GG21,149,111
GG21,150,111
GG21,151,111
GG21,152,111
GG21,153,111
GG21,154,111
GG21,155,111
GG21,156,111
GG21,157,111
GG21,158,111
GG21,159,112
GG21,160,111
GG21,159,111
GG21,160,110
GG21,161,110
GG21,161,111
GG21,162,111
GG21,163,111
GG21,164,111
GG21,165,111
GG21,166,112
GG21,166,111
GG21,167,112
GG21,168,113
GG21,168,112
GG21,169,113
GG21,170,113
GG21,171,114
GG21,172,114
GG21,173,115
GG21,173,114
GG21,174,115
GG21,175,116
GG21,175,117
GG21,174,116
GG22,134,152
GG22,133,153
GG22,133,154
GG22,134,155
GG22,133,155
GG22,134,156
GG22,134,157
GG22,135,158
GG22,135,159
GG22,135,160
GG22,136,160
GG22,137,161
GG22,137,162
GG22,138,163
GG22,138,162
GG22,139,163
GG22,139,164
GG22,140,164
GG22,141,165
GG22,142,166
GG22,142,165
GG22,142,164
GG22,143,164
GG22,143,163
GG22,143,162
GG22,144,162
GG22,144,161
GG22,145,160
GG22,146,159
GG22,146,160
GG22,147,159
GG22,148,159
GG22,149,158
GG22,150,157
GG22,150,156
GG22,151,155
GG22,151,154
GG22,150,155
GG23,41,134
GG23,40,135
GG23,39,135
GG23,38,136
GG23,37,137
GG23,37,136
GG23,36,137
GG23,35,137
GG23,34,137
GG23,34,138
GG23,33,138
GG23,33,139
GG23,32,140
GG23,32,139
GG23,31,140
GG23,31,141
GG23,31,142
GG23,31,143
GG23,30,143
GG23,30,144
GG23,30,145
GG23,30,146
GG23,30,147
GG23,29,148
GG23,30,148
GG23,29,149
GG23,29,150
GG23,29,151
GG23,29,152
GG23,30,153
GG23,30,154
GG23,31,154
GG23,32,154
GG23,33,155
GG23,33,154
GG23,34,155
GG23,35,156
GG23,34,156
GG23,35,157
GG23,35,158
GG23,36,159
GG23,37,160
GG23,38,160
GG23,38,161
GG23,39,161
GG23,40,162
GG23,40,161
GG24,265,84
GG24,264,84
GG24,263,84
GG24,262,84
GG24,261,84
GG24,260,84
GG24,259,84
GG24,258,85
GG24,259,85
GG24,258,84
GG24,257,84
GG24,256,85
GG24,256,86
GG24,257,85
GG24,256,84
GG24,255,84
GG24,254,84
GG24,253,84
GG24,252,84
GG24,251,84
GG24,250,85
GG24,249,85
GG24,248,86
GG24,247,86
GG24,246,85
GG24,245,85
GG24,244,84
GG24,244,85
GG24,243,84
GG24,242,84
GG24,241,83
GG24,240,83
GG24,239,83
GG24,238,83
GG24,238,82
GG24,237,82
GG24,236,82
GG24,235,81
GG24,235,80
GG24,235,79
GG24,235,78
GG24,235,77
GG24,236,76
GG24,236,75
GG24,236,74
GG24,236,73
GG24,237,72
GG24,237,73
GG25,211,206
GG25,210,207
GG25,210,206
GG25,209,206
GG25,208,206
GG25,207,206
GG25,206,206
GG25,205,206
GG25,204,206
GG25,203,206
GG25,202,206
GG25,201,206
GG25,200,206
GG25,199,206
GG25,198,206
GG25,197,206
GG25,196,206
GG25,195,206
GG25,194,206
GG25,193,206
GG25,192,206
GG25,191,207
GG25,191,206
GG25,190,207
GG25,189,208
GG25,190,208
GG25,189,209
GG25,188,209
GG25,187,209
GG25,186,209
GG25,185,209
GG25,184,209
GG25,183,209
GG25,182,209
GG25,182,210
GG25,181,211
GG25,180,211
GG25,179,212
GG25,180,212
GG26,116,81
GG26,117,80
GG26,116,80
GG26,117,79
GG26,118,78
GG26,119,78
GG26,119,79
GG26,120,78
GG26,120,77
GG26,121,77
GG26,122,77
GG26,123,77
GG26,124,77
GG26,125,77
GG26,126,77
GG26,127,77
GG26,128,77
GG26,129,77
GG26,130,77
GG26,130,76
GG26,131,76
GG26,132,76
GG26,133,76
GG26,134,76
GG26,135,76
GG26,136,76
GG26,137,76
GG26,138,76
GG26,138,75
GG26,139,75
GG26,140,76
GG26,141,76
GG26,142,76
GG26,143,75
GG26,142,75
GG27,234,162
GG27,234,163
GG27,234,164
GG27,234,165
GG27,234,166
GG27,234,167
GG27,233,168
GG27,234,169
GG27,234,170
GG27,234,171
GG27,235,172
GG27,234,172
GG27,235,173
GG27,235,174
GG27,235,175
GG27,236,176
GG27,237,176
GG27,238,177
GG27,239,178
GG27,240,179
GG27,240,180
GG27,241,181
GG27,240,181
GG27,240,182
GG27,239,183
GG27,238,184
GG27,238,185
GG27,237,186
GG27,237,187
GG27,236,188
GG27,236,189
GG27,236,190
GG27,235,191
GG27,235,190
GG27,234,191
GG27,233,192
GG27,232,193
GG27,232,192
GG27,231,193
GG27,230,193
GG27,229,193
GG27,228,194
GG27,227,194
GG27,227,195
GG27,226,195
GG27,226,196
GG27,225,197
GG27,224,197
GG27,225,196
GG28,109,72
GG28,109,73
GG28,109,74
GG28,109,75
GG28,109,76
GG28,109,77
GG28,108,78
GG28,109,79
GG28,110,80
GG28,110,81
GG28,111,82
GG28,111,83
GG28,112,84
GG28,113,84
GG28,112,85
GG28,113,86
GG28,113,87
GG28,112,86
GG28,111,85
GG28,110,86
GG28,111,86
GG28,110,87
GG28,109,88
GG28,109,89
GG28,108,89
GG28,107,90
GG28,106,90
GG28,105,90
GG28,104,91
GG28,104,92
GG28,105,91
GG29,189,208
GG29,189,209
GG29,188,209
GG29,187,209
GG29,186,209
GG29,185,209
GG29,184,209
GG29,183,209
GG29,182,209
GG29,182,210
GG29,181,210
GG29,181,211
GG29,180,211
GG29,179,212
GG29,178,212
GG29,177,213
GG29,176,212
GG29,177,212
GG29,176,213
GG29,175,212
GG29,174,212
GG29,173,213
GG29,172,213
GG29,171,213
GG29,170,213
GG29,169,212
GG29,169,213
GG29,168,212
GG29,167,213
GG29,166,213
GG29,165,213
GG29,164,213
GG29,163,213
GG29,163,212
GG29,162,212
GG29,161,211
GG29,161,210
GG29,161,209
GG29,161,208
GG29,161,207
GG29,162,206
GG29,162,205
GG29,162,204
GG29,162,203
GG29,162,202
GG29,162,201
GG29,162,200
GG29,162,199
GG29,162,198
GG29,162,197
GG29,162,196
GG29,162,195
GG29,161,194
GG29,162,194
GG29,161,193
GG29,160,192
GG29,160,191
GG29,161,192
GG30,60,179
GG30,61,180
GG30,61,179
GG30,61,178
GG30,62,178
GG30,63,178
GG30,64,178
GG30,65,178
GG30,65,177
GG30,64,177
GG30,65,176
GG30,66,177
GG30,67,178
GG30,66,178
GG30,65,179
GG30,65,180
GG30,65,181
GG30,66,181
GG30,67,181
GG30,68,181
GG30,69,181
GG30,69,180
GG30,70,180
GG30,71,181
GG30,71,180
GG30,72,181
GG30,73,181
GG30,74,181
GG30,75,181
GG30,76,181
GG30,77,180
GG30,77,181
GG30,78,180
GG30,79,180
GG30,80,180
GG30,81,181
GG30,81,180
GG30,82,181
GG30,83,181
GG30,84,180
GG30,85,181
GG30,86,180
GG30,87,181
GG30,87,180
GG30,88,181
GG30,89,181
GG30,90,181
GG30,91,181
GG30,92,181
GG30,93,181
GG30,94,181
GG30,95,182
GG30,96,182
GG30,95,181
GG30,96,180
GG30,95,180
GG30,96,181
GG30,97,180
GG30,98,180
GG30,99,181
GG30,98,182
GG30,97,182
GG30,98,181
GG30,99,182
GG30,100,182
GG30,101,182
GG30,102,182
GG30,101,183
GG30,102,184
GG30,102,185
GG30,101,186
GG30,101,187
GG30,100,187
GG30,100,188
GG30,100,189
GG30,100,190
GG30,101,191
GG30,100,191
GG30,100,192
GG30,101,192
GG30,102,193
GG30,102,194
GG30,101,193
GG31,97,78
GG31,96,78
GG31,97,77
GG31,98,77
GG31,99,77
GG31,100,78
GG31,100,77
GG31,101,78
GG31,102,78
GG31,103,78
GG31,104,78
GG31,105,78
GG31,106,78
GG31,107,78
GG31,108,78
GG31,109,79
GG31,109,78
GG31,110,79
GG31,110,80
GG31,110,81
GG31,110,82
GG31,111,82
GG31,111,83
GG31,111,84
GG31,112,85
GG31,111,86
GG31,112,86
GG31,113,86
GG31,114,86
GG31,113,87
GG31,113,88
GG31,113,89
GG31,113,90
GG31,113,91
GG31,113,92
GG31,113,93
GG31,113,94
GG31,113,95
GG31,113,96
GG31,113,97
GG31,114,97
GG31,114,98
GG31,114,99
GG31,114,100
GG31,114,101
GG31,114,102
GG31,114,103
GG31,114,104
GG31,114,105
GG31,114,106
GG31,114,107
GG31,114,108
GG31,114,109
GG31,114,110
GG31,114,111
GG31,114,112
GG31,114,113
GG31,114,114
GG31,115,114
GG31,116,114
GG31,117,114
GG31,117,113
GG31,118,113
GG31,119,113
GG31,120,113
GG31,121,113
GG31,122,112
GG31,122,113
GG31,123,112
GG31,124,112
GG31,125,111
GG31,126,111
GG31,125,112
GG32,170,129
GG32,169,130
GG32,168,131
GG32,169,131
GG32,170,130
GG32,171,129
GG32,172,129
GG32,172,128
GG32,173,128
GG32,174,127
GG32,174,128
GG32,175,127
GG32,175,126
GG32,176,125
GG32,176,126
GG32,177,125
GG32,177,124
GG32,178,124
GG32,179,123
GG32,178,123
GG32,179,122
GG32,180,122
GG32,179,121
GG32,180,121
GG32,181,121
GG32,182,121
GG32,181,122
GG32,182,122
GG32,182,123
GG32,183,123
GG32,184,124
GG32,184,125
GG32,185,125
GG32,186,125
GG32,186,126
GG32,187,126
GG32,188,126
GG32,188,127
GG32,189,127
GG32,190,127
GG32,190,128
GG32,191,128
GG32,192,128
GG32,193,129
GG32,194,130
GG32,193,130
GG32,192,129
GG33,162,105
GG33,161,106
GG33,162,106
GG33,161,107
GG33,161,108
GG33,161,109
GG33,161,110
GG33,161,111
GG33,160,110
GG33,159,111
GG33,158,112
GG33,159,112
GG33,158,111
GG33,157,111
GG33,156,111
GG33,155,111
GG33,154,111
GG33,153,111
GG33,152,111
GG33,151,111
GG33,150,111
GG33,149,111
GG33,148,111
GG33,147,111
GG33,146,111
GG33,145,111
GG33,144,111
GG33,143,110
GG33,142,110
GG33,141,111
GG33,140,111
GG33,139,111
GG33,140,110
GG33,139,109
GG33,139,108
GG33,140,109
GG33,141,110
GG34,133,206
GG34,132,206
GG34,131,205
GG34,130,205
GG34,130,204
GG34,129,204
GG34,129,203
GG34,128,202
GG34,128,203
GG34,127,202
GG34,126,202
GG34,125,201
GG34,124,201
GG34,123,202
GG34,122,201
GG34,123,201
GG34,123,200
GG34,122,200
GG34,121,200
GG34,120,200
GG34,119,200
GG34,119,199
GG34,118,199
GG34,117,199
GG34,117,198
GG34,116,198
GG34,115,198
GG34,114,198
GG34,113,198
GG34,112,197
GG34,112,198
GG34,111,197
GG34,110,197
GG34,109,197
GG34,108,197
GG34,107,197
GG34,106,196
GG34,105,195
GG34,105,196
GG34,106,197
GG35,258,112
GG35,257,112
GG35,257,111
GG35,257,110
GG35,257,109
GG35,257,108
GG35,257,107
GG35,257,106
GG35,256,105
GG35,257,105
GG35,256,104
GG35,256,103
GG35,256,102
GG35,256,101
GG35,257,100
GG35,257,99
GG35,257,98
GG35,257,97
GG35,257,96
GG35,257,95
GG35,257,94
GG35,257,93
GG35,256,93
GG35,256,92
GG35,256,91
GG35,256,90
GG35,255,89
GG35,256,88
GG35,256,87
GG35,256,86
GG35,257,85
GG35,256,84
GG35,256,85
GG35,255,84
GG35,256,83
GG35,257,84
GG35,258,84
GG35,259,85
GG35,260,84
GG35,261,84
GG35,262,84
GG35,263,84
GG35,264,84
GG35,265,84
GG35,266,84
GG35,267,84
GG35,268,83
GG35,269,83
GG35,270,84
GG35,270,83
GG35,271,84
GG35,272,84
GG35,273,84
GG35,274,83
GG35,273,83
GG36,210,133
GG36,209,132
GG36,210,132
GG36,211,132
GG36,212,133
GG36,211,133
GG36,212,132
GG36,213,132
GG36,214,132
GG36,215,132
GG36,216,132
GG36,217,133
GG36,218,133
GG36,219,132
GG36,220,132
GG36,221,132
GG36,222,132
GG36,223,132
GG36,224,131
GG36,223,130
GG36,223,129
GG36,224,130
GG36,225,131
GG36,224,132
GG36,225,133
GG36,224,133
GG36,225,134
GG36,225,135
GG36,225,136
GG36,226,137
GG36,226,138
GG36,226,139
GG36,226,140
GG36,226,141
GG36,226,142
GG36,227,143
GG36,227,144
GG36,228,145
GG36,228,144
GG37,161,134
GG37,161,133
GG37,162,133
GG37,163,132
GG37,164,132
GG37,165,132
GG37,166,132
GG37,167,132
GG37,167,131
GG37,168,131
GG37,169,131
GG37,169,130
